"","x"
"M21797",133.373839595136
"M33714",34.4190548184298
"M1286",42.0109106376875
"M3544",21.007650849852
"M21530",139.802747541659
"M22078",88.6759141344911
"M4064",21.0870505538701
"M21798",72.4323373525929
"M22334",28.2265044862194
"M33576",97.4718119417412
"M5748",21.1715857044058
"M34194",116.209257924492
"M2351",36.89511136306
"M18902",54.3491715314312
"M24669",61.0759053338582
"M18802",18.7397183946444
"M33577",54.0938205141956
"M33578",90.716950389958
"M37372",77.9889650962796
"M12363",101.115467644793
"M16466",42.5028555056624
"M11938",22.1996240936861
"M22079",41.6142856096058
"M14926",22.8501364281521
"M5465",34.3082158183086
"M3136",38.0732167055215
"M11514",14.3017808107192
"M2352",71.5758855535195
"M434",27.8501810846404
"M14927",25.0678444359679
"M2598",131.374956164156
"M3004",19.45651993549
"M31902",90.6750773082415
"M42232",210.529659783988
"M435",17.1663156804081
"M2046",17.3999493980175
"M9317",37.8030064359745
"M11822",17.3590110169456
"M11939",77.3625392293987
"M11823",10.3052573737174
"M34346",89.4720768142547
"M11940",68.4062237034892
"M18903",67.8861138333726
"M667",96.756163539215
"M20460",50.2667383503642
"M22890",59.469187624149
"M5219",10.9526724945092
"M2599",36.3437921221534
"M14928",13.5698943851163
"M21799",61.1085688956428
"M34195",190.001596790327
"M436",23.7671863412974
"M4065",52.4882613879155
"M31438",16.1686740226274
"M16229",18.9779577917237
"M1085",70.252658376721
"M437",43.9827552980617
"M2202",17.6112059568471
"M35802",78.8783688222127
"M9001",64.6614634266292
"M34458",76.8521817633588
"M2203",35.710563296178
"M10405",38.0284607795091
"M12364",23.379457665903
"M668",18.5990247110005
"M30721",39.0526538706949
"M12461",64.294422011787
"M33579",38.0108869792969
"M26583",64.5050234207387
"M31213",108.534217152004
"M2047",12.3268965999283
"M2048",11.6564256409579
"M18262",16.3727525260833
"M8756",41.8045562674428
"M31439",25.634124450282
"M27728",64.994119191807
"M5560",9.91941530422957
"M30255",66.2947395951888
"M21800",60.7372285304071
"M30722",54.8441403982057
"M21801",84.6489304945575
"M12462",24.0551416070716
"M2150",21.3510136407641
"M8757",20.0848656965457
"M37621",85.1180254569943
"M20997",90.3656230749902
"M192",19.1359555628277
"M8758",11.5523148553053
"M31214",114.377189341118
"M3137",70.299590164809
"M3138",31.5568871053688
"M8428",38.5194189373633
"M13514",8.35104401575672
"M13868",14.5051558732052
"M4863",17.6958654137736
"M1086",58.268389562281
"M8669",20.0236463060385
"M3139",36.0898174658273
"M18263",28.4079893007413
"M2600",9.03643755096725
"M30116",42.1191051104579
"M1166",23.7321906499539
"M12463",30.2373542166113
"M20569",36.3434809439225
"M5920",50.4179718553698
"M30477",85.1276540029136
"M25323",46.617304287216
"M8759",58.3030748369812
"M8760",42.7382958658469
"M14694",25.2748173247897
"M8761",58.2357537835076
"M21367",27.7607951528347
"M3140",26.8572408800331
"M4744",20.8598760895837
"M3141",53.7207389794752
"M7235",18.5281263891183
"M24810",45.978565036179
"M9729",16.8008785236865
"M40292",177.979138364682
"M34817",110.978567989033
"M4864",13.2213217693249
"M7984",30.3829770491475
"M9820",20.1206764843338
"M7985",21.728610130972
"M2601",20.2549103211816
"M30478",78.3029453194218
"M530",20.4648572302052
"M5921",8.62204059933341
"M22891",34.3781561039896
"M31440",22.1834152909112
"M34818",49.5689271983512
"M10406",29.262079214151
"M8295",9.64659403419244
"M25721",27.476634156685
"M3005",65.9409225276483
"M27236",49.865348647757
"M31215",41.6570377045924
"M34460",56.500389579067
"M25603",87.0705330318306
"M16467",84.8416497874235
"M36355",126.511016178786
"M9411",34.9432626574153
"M19660",35.1640987754937
"M16324",37.9885261160095
"M3006",34.2896734536405
"M16325",56.9055748075882
"M33860",187.932863119181
"M1087",77.601800654714
"M1438",41.4452539205531
"M4745",20.6404975543214
"M3401",43.911157641913
"M18373",33.4023658660406
"M1088",25.7712072809495
"M10958",12.286307757866
"M27849",30.3012650129234
"M12365",19.014979490186
"M26584",52.4686683172038
"M2602",17.0147720608066
"M8296",12.7564149178395
"M14929",18.807374055878
"M3402",27.0863603137104
"M3403",48.5715460792755
"M9412",73.3731663766471
"M25604",95.6158070040842
"M30796",73.0537438708484
"M6815",67.5959070027746
"M31216",51.853010478266
"M1089",30.9240317564104
"M16580",43.4204936443679
"M9413",58.6817167263808
"M9523",52.0856718231579
"M1090",14.6096589124885
"M7986",17.2153374969871
"M13078",10.3555414434813
"M623",23.4683607360835
"M16820",27.471523586873
"M40670",135.346927199905
"M1091",30.4032303748096
"M5045",46.3502339550988
"M21095",48.913132448454
"M3404",26.9608831468578
"M15825",13.6106061197269
"M6816",20.6683111437893
"M31903",52.6222420957608
"M3007",43.8753866387618
"M4746",20.8744264310801
"M6403",9.35113263376106
"M27237",66.4122763544795
"M30723",54.5966833276495
"M10646",17.0776082078451
"M4142",18.1918712866448
"M31217",54.3075669512753
"M6404",12.0701844612859
"M14930",34.9211952863525
"M22445",67.9429630055296
"M20065",74.1523897116164
"M9524",33.6190029921242
"M3405",49.5842976098469
"M26941",25.4465076820432
"M36933",140.040852876162
"M3406",56.30559907672
"M16326",38.15268559392
"M16468",25.4100036690024
"M18905",51.2127377515446
"M22446",18.9263250632016
"M4498",26.9415727482051
"M19326",20.8799092207635
"M4747",15.4757238158014
"M5466",22.0464289034402
"M14228",16.6629230973143
"M1439",53.9964384660069
"M19661",52.7892047786978
"M6405",15.2033888106483
"M5046",37.040582800507
"M6406",21.7953615373732
"M7424",17.8236273665673
"M21642",43.1639186992541
"M15038",57.4917136345136
"M1605",55.6518523215596
"M1041",13.6147501435799
"M1565",19.7895858000808
"M33861",59.9848224166267
"M1606",23.340573621917
"M33862",47.6305882174107
"M33580",85.8893093409477
"M1607",41.1565744636381
"M10181",57.8858041006379
"M25324",26.8969518953055
"M9318",23.6502126323789
"M2836",60.1038174784114
"M28819",74.9844801854813
"M30951",102.326107444629
"M980",43.8014764666904
"M17613",23.9231292235905
"M8762",19.3621106605961
"M25086",46.0330459403424
"M193",30.7657016820525
"M2670",9.08425037279469
"M2517",30.8284182052197
"M13869",31.5236014741102
"M14695",25.1476478795378
"M833",13.4503187128804
"M9525",10.6875918130444
"M834",12.6586173957994
"M15039",22.5288936733418
"M25722",26.1617377617303
"M1608",52.1137111164626
"M835",16.8791307192554
"M2518",20.9910005145281
"M194",18.8310796042675
"M8085",47.7335109048008
"M33863",120.447005815996
"M2837",13.4811896382725
"M836",59.8525425334244
"M27729",71.3218716104322
"M9195",16.8494047818697
"M1609",50.0090191628018
"M24192",102.377252282529
"M1610",43.1363363321724
"M40873",178.913041847736
"M12823",29.9377130259934
"M4748",23.1529813660239
"M9414",22.6212184873307
"M10407",66.2305858997611
"M21096",62.1165576961211
"M7036",18.9774785166961
"M2519",38.2827823424762
"M23293",13.5946775108306
"M4387",53.8297326723708
"M26585",46.4324642311929
"M3217",12.6695889488107
"M1611",39.8758701040075
"M2520",15.5107124169263
"M4388",53.2069632575598
"M20461",43.4329928158578
"M2521",39.144684697727
"M15040",69.423192441706
"M438",34.1726053092369
"M11199",57.2440890470791
"M2522",22.4851083787183
"M14805",32.7764583479037
"M195",16.3758237873127
"M6407",56.0246108287193
"M9526",44.3846460093541
"M30797",22.6738345115111
"M25605",68.1824820594584
"M8184",12.0917296020255
"M1350",25.2238035535119
"M24193",49.2637754928383
"M4389",21.2608353436734
"M39530",128.918419350133
"M26687",45.4459485716455
"M2049",12.6881036032392
"M395",34.8848916735434
"M22790",105.967403173659
"M3545",19.8310061390205
"M2353",90.431241418566
"M6004",18.7940235389009
"M2151",38.4528730524753
"M3546",16.9906762684862
"M9929",21.631834893091
"M3142",29.0695799416452
"M12824",19.6086007247157
"M27095",59.1802951987648
"M3547",36.5745596340721
"M30798",29.3102467703102
"M29883",38.44465663891
"M13621",27.1307932178822
"M24324",40.203600060839
"M32476",95.8772237381225
"M13387",30.8499587933586
"M3548",221.67000881536
"M43015",144.519281792239
"M7343",51.9308567353155
"M34461",115.466509728358
"M10734",22.2964082933093
"M14806",70.3569967422006
"M16581",57.1366025306049
"M12825",19.1724401339334
"M8898",23.4380596188543
"M7344",29.3329984145227
"M4939",14.015715485882
"M24434",37.0402079658337
"M3549",17.3107534542225
"M20462",37.2914839231827
"M10735",17.4658867579479
"M11306",6.55297432543042
"M35803",73.8636632359515
"M13079",17.3272894099246
"M32007",41.2068915348052
"M23027",98.9678844354312
"M26688",101.403921945217
"M1351",40.6806244522079
"M30799",35.6880849302699
"M4499",23.0431047568602
"M16327",18.5799846509388
"M1612",13.8849784768722
"M4940",18.0573081928033
"M10736",63.0928526448577
"M1440",61.7013229939489
"M38660",277.278119697631
"M13515",16.9567399598447
"M30952",36.5593189582194
"M10737",71.2505268627774
"M7554",24.0543770726182
"M10738",35.4925943109615
"M7155",18.531815142429
"M10739",34.6640694479089
"M12826",21.6007504609632
"M558",10.6212411957893
"M9415",10.9869241223247
"M10507",35.7454985298006
"M4390",13.7252774854122
"M18906",35.6405234709779
"M3143",29.9764793119226
"M17471",67.6808145374235
"M3144",25.0452204547626
"M4391",11.5369691470147
"M28710",50.8947524455963
"M559",24.6443057644454
"M40874",181.343165877592
"M1352",20.0472018257504
"M3145",49.0804544555686
"M14807",69.4075163069641
"M34910",54.7542399121897
"M1353",27.9570241678904
"M10740",22.3999541221904
"M27730",118.810670543072
"M8670",18.7105866850586
"M18907",39.379657728206
"M1354",9.39262346325559
"M3146",27.8150553430106
"M6817",15.6527702381453
"M15826",30.9331795665705
"M11307",6.64447794809001
"M26942",52.9062976606848
"M9319",18.3285409836258
"M8297",41.3667451688587
"M18803",77.5461428154906
"M20836",36.8232478538515
"M14808",23.2160178321963
"M20334",31.7356806249204
"M1355",16.8900328640776
"M27238",18.7513377963182
"M5047",17.2376267027003
"M39345",119.728531192494
"M20837",35.1161718129253
"M560",21.782074113108
"M1356",8.39617268371646
"M15544",17.608846481566
"M2464",22.3028098946251
"M17472",67.2876230891872
"M32008",65.0407131474395
"M561",28.9204785363296
"M3281",63.3268505671444
"M7780",12.0764619138467
"M31665",96.9372230783297
"M1357",8.8405950669018
"M28454",36.5373961820207
"M13169",46.3754059973513
"M13170",15.699262439069
"M1358",22.9123234135324
"M2204",16.4634333017731
"M32973",127.239213892699
"M13995",18.1009861337471
"M7156",14.3794540901436
"M2205",18.7068353232385
"M4865",16.5969451782145
"M1359",20.89250741732
"M20570",84.0818788285176
"M28076",51.4490473376429
"M10741",56.8511801365981
"M1360",9.33148585892827
"M3701",57.0998544661338
"M7157",17.1606467215616
"M7781",21.0603855464412
"M10742",56.0269293993516
"M1361",17.7051331888392
"M1362",14.5600075982405
"M13622",15.937554313528
"M1363",26.0043474205973
"M562",70.6125014785245
"M38548",163.186188831347
"M7782",11.708778231286
"M7783",18.0962249567744
"M8671",24.6401343070378
"M28077",56.7677485738059
"M6498",13.5233849946007
"M8672",17.1061763605987
"M15041",36.4916402650099
"M24194",104.118659804208
"M17473",24.5049636886912
"M10743",17.3993336856827
"M10408",33.1110864392828
"M3147",17.1897328611851
"M10508",26.3967806466011
"M10036",17.9647477934734
"M6499",13.4262487140543
"M26689",41.7512681454773
"M8673",27.9842025355425
"M9622",35.9651802533475
"M11607",26.7396420920914
"M7987",27.8359906786464
"M16959",39.6878857294241
"M3148",64.8534654805656
"M3149",13.7315715797597
"M25087",20.9224787289046
"M32878",81.6660748477534
"M1613",274.408505280898
"M137",9.72927134278127
"M3150",34.3647988387387
"M11085",24.0328596435688
"M2152",39.6838764357636
"M3151",27.4102137009507
"M3550",19.1433626354015
"M26943",27.4995100352677
"M42233",322.698981748889
"M669",35.2227673413943
"M1168",22.9309747188201
"M22577",87.4145641969111
"M4560",21.2607282928894
"M563",38.0409685599145
"M30017",65.7755456452081
"M1169",11.6985549763125
"M5749",20.3183114513165
"M18525",79.8716873130464
"M6951",27.3018149140875
"M2354",51.2217027626119
"M24811",51.9333617948719
"M42939",212.056052842934
"M20210",14.8296552732377
"M2355",14.7089034519211
"M6105",11.7487280278755
"M25450",80.6237136077199
"M10850",22.1728436148076
"M34099",95.6530716901622
"M11308",59.357094243907
"M2356",19.912806451666
"M19153",13.3343246456643
"M23946",50.06318455043
"M9730",24.7431334936146
"M3642",21.682104030077
"M31441",68.1303280034436
"M4941",26.6150557986556
"M9623",13.4736180426791
"M3282",16.3969354082331
"M30566",65.8204656102374
"M6952",17.868743570042
"M10037",11.1805238022495
"M18032",94.9170212952803
"M34100",123.549464401206
"M26944",66.4351785469798
"M3152",32.2467872668187
"M26945",79.2882475152012
"M18526",39.1671143346769
"M40476",119.676792281263
"M26690",43.4196392716749
"M19663",19.5474444407091
"M2357",214.482574629491
"M4143",23.9433144658669
"M2358",117.026166941937
"M3153",23.584642756606
"M7158",13.5107938153529
"M13996",35.2141115690672
"M11086",42.9053412768389
"M13997",13.4810780631032
"M9930",44.3380987060994
"M35314",88.8992515676358
"M5826",46.7617770421179
"M32632",126.022647792534
"M1881",40.2389163406112
"M6309",14.7307811096789
"M14809",17.750259888628
"M22791",50.8379177952445
"M9416",11.6622915921534
"M6310",13.5022068512336
"M19038",35.6100946308025
"M36074",75.0492786198198
"M9102",15.6145325374502
"M8674",22.0242738881462
"M9624",12.9139819235417
"M17474",77.8850025263115
"M5751",15.9690739969393
"M28711",55.2909547074557
"M11398",61.3468236071379
"M19039",17.7195680276567
"M2359",29.6178216466319
"M5048",32.2526524763991
"M4668",21.4071917209897
"M34101",218.309724836281
"M13389",42.6875871033117
"M34102",155.400433672852
"M5752",27.4515233024009
"M6716",41.0175914974854
"M38549",252.739188623484
"M7236",33.5800299853408
"M14333",23.0625197822336
"M4942",11.1470065260589
"M28455",111.161841396426
"M13623",46.3079144469696
"M2772",10.1957173792304
"M10038",67.5881163654179
"M1882",20.9347363170834
"M2298",25.4336545119466
"M10039",65.5670079622307
"M14931",57.8720060742514
"M33864",143.01073010547
"M7345",23.2573723288843
"M10040",12.7599334901369
"M4392",28.6885286601299
"M9821",20.416898943089
"M16821",21.8821698413085
"M20335",70.5142381148403
"M16960",22.7868198655456
"M2153",14.3299368431963
"M16469",13.9596399332633
"M9527",7.70865862497416
"M4943",55.2852814606518
"M341",11.1226448484787
"M1799",14.1357255116023
"M342",16.5413089680729
"M13624",67.7435436575012
"M343",10.9888890086513
"M16961",27.3349168936748
"M344",8.60189711030716
"M24670",58.9447852562854
"M8763",31.847604878778
"M2603",25.3835299066657
"M345",12.1938552366667
"M30349",66.5721708981648
"M346",10.3826501580127
"M1042",20.0089788935483
"M25088",67.5580802506923
"M6717",38.6617238585866
"M25451",101.811947117942
"M8086",22.0000132994262
"M11309",23.4085169907534
"M11310",26.3934034244712
"M17614",25.961682118872
"M33865",115.602928432931
"M13998",12.5626034450628
"M25973",54.1556078329985
"M624",59.196298348829
"M347",12.7180812627944
"M928",77.3832583475349
"M2934",7.09943845127998
"M25452",62.9972504284511
"M17311",36.8606881245388
"M13296",12.2930222644533
"M3643",8.24315358164442
"M22578",33.2101369104663
"M348",52.9866056737983
"M17312",43.9333236865959
"M23142",67.6121688169399
"M24195",34.7953406276938
"M9731",33.4697838410351
"M5753",23.7553487198653
"M1883",14.6542611906384
"M6005",12.8812647318766
"M9931",57.3117916472319
"M8764",19.9969382620853
"M2154",9.83361288424848
"M3858",23.8495946221772
"M9932",94.2555466902688
"M32477",134.648884219821
"M24196",99.4824836187581
"M14334",10.8453672811035
"M1614",110.099059735868
"M1667",12.5491478733192
"M4669",40.7385915377671
"M5561",15.5526062752635
"M21802",60.7281438228094
"M4670",49.8131424930726
"M7988",8.91575382765875
"M3008",50.7876101094031
"M2773",14.8633724170206
"M6953",6.57117345134339
"M6006",18.7084325623049
"M18804",88.0425945581939
"M19475",47.0208034145075
"M4944",30.7571495337122
"M349",8.79907320237268
"M625",22.1888789956729
"M196",21.9542430308692
"M20726",14.7796842660762
"M3644",35.2175386233845
"M4945",42.776600632306
"M1800",17.25387069558
"M25453",43.5577972271608
"M350",14.7258729665023
"M15702",25.5538392777736
"M20838",36.4835165157099
"M6954",13.3158913268485
"M23446",20.9411780986475
"M11311",23.1101208877517
"M351",11.2282065254705
"M6007",53.5484391829026
"M6955",7.46353465257939
"M31058",32.3712163482125
"M6008",37.4220812578544
"M1801",26.796228850264
"M4946",23.9767282380164
"M33866",121.83789281186
"M352",24.6121343266505
"M6106",18.3718724360382
"M626",28.1806376483241
"M2155",7.50119261240941
"M18647",23.2701441425373
"M353",27.4394748646768
"M10041",69.8473910109397
"M6956",11.8169768355356
"M2523",47.5536140333361
"M1615",7.36183026547321
"M6957",35.2398305787837
"M9528",11.1349362912661
"M4500",19.3793998585798
"M4947",25.921334910404
"M13870",40.8457920033203
"M14810",59.982706472207
"M4948",31.4690405630862
"M8087",32.0558738260479
"M627",22.1000087865186
"M3354",37.4879467288032
"M15042",29.796643146571
"M11087",22.2617845749568
"M13171",48.6174836767008
"M16074",15.6897139478033
"M19327",55.1232023581034
"M4949",15.2617476570862
"M1616",19.2756575793387
"M2050",26.6216851616107
"M3859",28.091786268657
"M8675",26.0995219722927
"M11088",6.2781505174089
"M9529",21.5056384743937
"M8088",15.5177938704931
"M32633",41.7059004535436
"M7159",39.271024571328
"M8765",13.5324860732561
"M1617",22.4429091457378
"M5387",15.2205429265391
"M1566",23.3213418343316
"M7160",38.7003132263643
"M628",17.7297164301987
"M11200",34.7039692220587
"M629",37.3852600618939
"M14696",76.8970632787304
"M30479",56.1282553172492
"M3645",19.3308092675154
"M9625",12.705950256452
"M396",22.0600392604351
"M2524",69.9233259290178
"M630",35.2267569482531
"M1884",7.47480612000645
"M5922",17.7846811391798
"M28820",53.0205407861318
"M16962",63.0482961080914
"M11941",22.5505278681085
"M6009",14.2569292067247
"M10042",36.6639614926579
"M9320",35.2874670916454
