"","PC1","PC2","PC3"
"F12681",-0.110704999403727,-0.0542967383652415,-0.0120977502577064
"F12902",-0.0431932470189616,-0.0103075372356849,0.0311368284072136
"F13075",-0.00568278498908321,-0.088048634027049,-0.0518666161519237
"F13229",0.0514720617252527,-0.0461117638790559,0.0167213680293325
"F13259",-0.036339264800068,-0.121873980187856,-0.0437395418313162
"F13432",0.0514758586241386,-0.0297144168733567,-0.0470816992578451
"F13459",-0.000914097123780013,0.048063788740303,0.115039240792453
"F13544",-0.0427844656941798,-0.0293944222398394,0.0949655010075542
"F13637",0.0967089749179887,0.0511939324471631,0.0615417159787364
"F13680",0.0259188342954967,0.105013576154412,-0.0319081972878988
"F13715",-0.042316119457878,0.0120859924995358,-0.0254037691477265
"F13951",-0.0256507839931974,0.0514560773512671,-0.0259243408507509
"F14161",0.0354572351022288,0.00614462103251695,-0.0199587811845625
"F14798",0.0124032522915392,-0.0126246345206318,-0.0285457177719524
"F15068",0.0898275238637764,0.0626636102095214,0.00396828944008654
"F15202",-0.0622606153770156,-0.130933322654618,0.0391026141276602
"F15263",0.0529082358643228,-0.091993829584277,-0.00969427508753587
"F15396",-0.0750604316037338,-0.072315243009931,0.128841917182561
"F15555",-0.0857493320133891,-0.0103981435908935,0.0524215301435978
"F15563",-0.108542783566417,-0.0770183063042939,0.00624602375922377
"F15625",0.0473942439196886,0.0249550510659295,0.0223169320959347
"F15642",-0.0250106150237746,-0.0574680155960698,-0.0119388468577315
"F15919",-0.0240940861201423,0.0123319420034247,-0.0745723551918121
"F16226",0.0871245452615491,0.0348071727551616,0.095285770585063
"F16286",-0.113295872148418,-0.0664436687268383,-0.00470506436303646
"F16399",-0.00638499490027183,-0.12719352551823,-0.0536267596808914
"F16508",0.0100183292406093,-0.146557163569525,0.0135602883555048
"F16699",-0.0379138784568009,-0.00525633541051234,0.02312345114599
"F16781",-0.129127489934664,0.00388371172754909,0.0678744646194445
"F16798",-0.0228485174714986,0.0201841054287018,-0.0206970701040309
"F17289",0.0103486044624531,-0.080071719449407,0.0642427124999213
"F17344",0.0525255236325378,0.0141808343363565,0.0500728889396465
"F17357",-0.0497423352683131,0.081616755980171,-0.0626986698015916
"F17487",0.0897118777509164,0.0331773719629169,0.0593938451494677
"F17872",-0.0761562440893693,0.0127271716566764,-0.0408089013555305
"F17928",0.111014572180085,0.0724055686111796,0.0620854384837397
"F17972",-0.0628393297658097,-0.0841416221867544,0.127820980470767
"F18257",-0.0556966905037507,-0.0752516105774542,0.107065197325347
"F18392",-0.108768461834366,0.0266526156448753,-0.0093742161835136
"F18426",0.0293516212247264,-0.132318027589461,0.0233695575795647
"F18665",0.0889992800257764,-0.00551449292829121,-0.0100238066842608
"F18681",-0.125904559008013,-0.00137926083029002,-0.0235589690551167
"F18831",-0.0450601324569047,-0.0117460778240151,-0.015173224371531
"F19199",-0.0399671698231588,0.0487098439894774,0.142795199360121
"F19366",-0.0416047585528705,0.066981096955721,-0.0313094679808193
"F19632",0.0390706062070237,0.0456231508962803,0.0559779979008332
"F19921",-0.0912237509952045,0.0271829713487384,0.00338703703034884
"F19992",0.0965176706445399,-0.0412325628897475,-0.0100242104184244
