"","PC1","PC2","PC3"
"MM_mealB_t1_3",-3.98299352097203,5.15906318442675,3.31597962713893
"AA_mealB_t2_3",-0.461033932136169,-3.10377907769645,2.11158511754081
"DD_mealA_t5_3",4.77503833192421,-5.76795477764766,6.76039912192942
"DD_mealC_t3_3",2.56461028346599,-1.63381850596654,3.7336854228403
"MM_mealB_t4_3",3.69275992021033,4.62488424774656,4.11025127799019
"DD_mealA_t3_3",-0.0214206845526463,-2.10374854040859,5.19221860089372
"AA_mealB_t0_3",-11.9672939917107,-3.33038402608301,1.68222720589706
"MM_mealB_t8_3",3.0581472144554,13.9121823460412,6.02741700433883
"DD_mealC_t1_3",-7.14136703778628,-0.355451256882357,2.45144652754426
"DD_mealA_t2_3",0.698461570504495,-2.10617543982764,4.46303811816626
"AA_mealB_t6_3",0.579158538096976,-4.37730871614075,4.7363179972589
"MM_mealA_t7_3",1.5388724713767,4.38477208743717,4.52739196384412
"AA_mealA_t0_3",-4.9212295728212,-2.02512252609862,3.20661710988933
"DD_mealA_t4_3",0.61449889475422,-1.8505124188162,4.28261743839789
"DD_mealB_t7_3",0.758715487429929,-3.42999498106098,5.62857407576488
"MM_mealA_t1_3",-1.22007504460702,3.73688310947486,4.30336622442173
"DD_mealB_t1_3",-10.3331617910503,0.201936587208362,0.672155200446683
"AA_mealA_t1_3",-2.98145482489781,-1.91596448008767,1.2723565017687
"AA_mealA_t5_3",1.37402953187968,-2.24057616039783,1.89157278686402
"MM_mealA_t3_3",3.49852013894992,2.46874824273575,3.82832292863673
"DD_mealC_t7_3",-0.784759516343362,-2.95528384007755,5.52850914838005
"MM_mealC_t7_3",3.0845936375439,4.5996978834245,4.1662438999127
"MM_mealA_t5_3",1.83336944530403,3.69106085585066,3.2500349019731
"AA_mealA_t8_3",0.607230020782821,-4.61358695110338,4.4747504193678
"MM_mealB_t0_3",-10.3837852339598,4.33286427729842,2.91642667093837
"DD_mealC_t8_3",1.14620563579715,-3.41658146904715,5.52495297512099
"AA_mealB_t8_3",-5.83273444572257,-3.35843954769234,3.43336022731162
"MM_mealC_t2_3",-0.295696080383374,6.13148695879359,2.31208312459791
"AA_mealB_t3_3",0.659753278371965,-3.91867660783164,0.550225648376345
"DD_mealC_t2_3",-1.92098694212764,-1.0547328368305,2.03883298150763
"DD_mealC_t5_3",4.98151865083501,-3.04401953274008,4.54550273850849
"DD_mealC_t4_3",7.06178960039982,-2.16040058332864,0.43521765243779
"MM_mealC_t3_3",3.77781713670166,4.83266641236088,2.99104735619695
"DD_mealB_t8_3",0.513135200081894,-2.8369114771768,5.09986977912273
"DD_mealA_t1_3",-8.41127596330464,0.0268691008075012,1.68123395683281
"MM_mealC_t6_3",2.5061905607449,4.57790659734891,3.32199390372396
"MM_mealB_t3_3",2.01993916353627,4.68920064351938,2.82363284416589
"AA_mealC_t1_3",-0.121325038510236,-2.8047521921689,0.632392414444904
"DD_mealB_t4_3",1.38412618867233,-1.83560101066596,3.30997914481142
"AA_mealC_t8_3",-2.92699075429432,-3.72130118054238,4.18586970318492
"MM_mealA_t0_3",-11.2173264779373,4.99778088889851,3.00133237491056
"DD_mealB_t2_3",0.216340059147738,-2.75260542062017,2.72912102563569
"MM_mealA_t4_3",0.400091241261253,3.46955593186277,2.09634097224039
"MM_mealB_t5_3",3.48606676197809,4.5551725366674,2.22775440049911
"MM_mealA_t2_3",1.19939075453456,3.74889163134839,2.7906657408778
"DD_mealA_t0_3",-14.4578949851215,-0.880464889564178,4.54098562405373
"AA_mealB_t4_3",3.7668913774734,-3.90973852928514,0.706097324637181
"DD_mealC_t6_3",2.7529166690901,-3.86956330870459,5.10595237113611
"DD_mealB_t6_3",-0.17985497450908,-3.6857912584252,4.58046503054801
"AA_mealC_t6_3",4.64466594810883,-5.06234390473484,1.13071568217057
"AA_mealA_t4_3",3.06811847537415,-2.92278898628451,0.603443574733927
"MM_mealA_t8_3",3.07532118856314,9.65145473801663,5.58312196776312
"MM_mealB_t7_3",4.97727343353963,11.9793109662989,3.24520882352741
"AA_mealB_t1_3",-5.82762025704447,-2.65409507441907,-2.96082969286675
"AA_mealC_t3_3",5.62840891630452,-3.95794226871414,-2.7120433130022
"DD_mealB_t3_3",2.86506660728847,-2.27426798529323,1.74236998913643
"MM_mealB_t6_3",4.77427670952819,8.53964422911085,3.28884270021006
"MM_mealB_t2_3",3.22852065281486,4.01296529670194,1.61168015336983
"MM_mealA_t6_3",3.94495575230757,3.2490691117712,0.338478592486381
"DD_mealB_t5_3",8.20198841007139,-5.8513744040727,1.66251116554925
"AA_mealA_t3_3",2.47047873179793,-2.90528138070336,-0.0990950457403023
"DD_mealC_t0_3",-8.47563982567841,0.647193427193263,0.22105450428737
"AA_mealB_t7_3",-5.52939294941778,-3.94470433590541,0.167489132929022
"AA_mealB_t5_3",0.442270069515053,-4.01305057967106,0.936096582114375
"AA_mealC_t2_3",4.71446033948948,-4.0936361327488,-3.48154193049184
"DD_mealA_t8_3",2.92690108968537,-4.37101989679929,1.49534879904157
"MM_mealC_t8_3",3.60646724772168,8.27130599890137,2.49780855418791
"DD_mealA_t6_3",1.553614509656,-4.36533454228601,2.63684436212533
"AA_mealA_t7_3",0.0347333765577654,-4.53626278870778,0.569008557606422
"AA_mealA_t6_3",1.06111215757868,-3.49375196149143,-0.869020165254507
"AA_mealA_t2_3",2.32423239469048,-2.27388176710474,-1.48302617189096
"AA_mealC_t0_3",-7.38531859968306,-2.77526257440027,-2.94830115996499
"MM_mealC_t1_3",-1.85614716763113,6.21341494687828,-2.57425262546147
"AA_mealC_t5_3",5.17458300526454,-5.39550466708634,-5.29887650321444
"AA_mealC_t4_3",4.61014531276014,-5.16561060885248,-6.63727698680658
"MM_mealC_t5_3",4.9935497340309,4.87660386506211,-2.84223756208041
