"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118"
"x035_NOD_STAND_m08_rep4_pos",-69.8236398054648,-27.0700032913743,29.7829358645272,55.6855400177796,11.1741821574033,13.9496588952436,-18.0688039916685,-18.585092366946,-38.5842146680826,50.0490883995008,-5.6444864655366,-7.66744590345802,4.22125784580262,-18.8067889933021,-13.3975485466746,-10.8204310662657,21.3559360038425,6.84043167384757,-11.8174042718595,6.07632864819204,12.4982523066472,-9.36393518102913,4.18362685425033,0.113335255001142,9.75750726970619,7.63676425658477,0.256475181746671,4.65730822652,-1.68372370207331,0.0671406979525515,-1.89787776074877,8.01813985205939,-1.2559575131741,-3.64490116074032,-0.917999249105053,-0.975181965262694,-5.24912653115458,-1.39518859385107,2.56634463298159,11.7656094371932,6.55400853505433,5.18288637749192,-5.39602999980515,0.880712615305373,-5.53235085366185,0.255273382552013,1.61432739987822,2.41306494852583,-0.619287033964586,4.45609309524279,7.22755566777374,0.519278820972526,9.59332733310389,0.333030720794723,1.34164249886722,-2.68389308847166,6.54613092638744,-4.96126103926015,-1.73704832629924,-8.4260354173761,4.74378406078156,2.91536207165202,-2.97948667024856,-7.31491538182291,2.97632103481028,-23.0587613255342,1.27497968088761,-4.46991175088421,-19.4200851958813,28.7018447047317,23.1168706188767,6.71013856520199,-9.18943006919253,-4.59168354033579,-13.870083701755,10.5188550386761,4.7142799446332,1.88039332775001,6.22170941324845,0.951609361184132,5.23139512797578,3.12618123729651,4.0765687870509,6.27301004369003,-0.265952836575109,3.02639714977814,5.38365343203344,1.77155219303069,-1.00646674750482,-1.16626991566647,0.547083368962455,3.10192841465232,-0.731425532060688,-1.82770729895506,1.85442062121045,1.4109801587951,1.52679651696964,1.01990431218099,2.33129594025801,0.92975610606399,-1.19423918571878,1.01186469941838,0.613116845683387,2.60450404577828,-0.884113739771753,-0.26873832823257,0.912810117937558,-0.511302066151544,1.12126668042448,-0.35636553978656,-1.06573463513197,-0.0603055943945256,-0.434938739541492,-0.457262708347812,-0.414112092779577,0.0785048938417737,0.314882311769992,6.23615742378902e-14
"x036_BAL_STAND_m05_rep5_pos",-76.1562981119203,-84.9202644470462,23.7333905576678,1.70036062370885,-53.2537855161996,-1.34614914835816,-14.8132981490804,-25.0455760056287,-11.0587654057234,-1.49006493198708,50.1670276977815,1.99116847144246,-6.34895189673773,12.9167204225941,3.75252277534257,-15.8462375988291,18.7534272275033,-3.25974097593709,11.0696215793453,-23.6200340106194,4.13272618056499,4.10636985911708,-8.61971787813109,7.46525945117554,-16.8130816476977,-7.44053729913218,2.91929873422993,-6.64905221148665,2.34827900937605,4.34367411317369,11.9422592642595,-0.597954020464041,-1.68952838944985,-12.4441601103779,0.654257023771385,-4.13939101721861,7.19081675201078,-0.119920778008699,4.1226248421031,-8.0075545343339,-9.79342874697772,2.73204057596016,16.3023139471402,12.0423442032579,-4.84804269526145,6.9174699212337,-6.89807347778282,-1.20567261501491,12.0551401747212,-6.11279665312287,5.16452047715976,-13.2406554607779,5.50988306923736,-8.31389399907558,-7.14988137434069,16.3704140932095,0.888152309963056,-22.9804555549101,-8.05061681364911,-23.56352264012,12.6617549090161,3.51986143297101,8.56716194044131,2.10066027855283,13.4893864287817,15.2336221883141,-1.45817602264984,-15.3510010382935,13.0683695816531,3.94613604940479,2.79998028933977,-3.44463790461198,-1.23530889545326,-0.0531228272565548,-3.34589073547558,0.507976080911886,0.540911516823617,-2.95067635980921,1.79099683958264,2.0037391688674,-2.72527210597756,-5.10039099769435,4.44104326533351,7.22368580020413,-0.618253265678955,-1.84686472430086,0.164643285655815,-1.91319389499015,-1.07470555620691,-2.53510049489674,-1.69694386693448,1.06757657279467,3.24752804425304,1.07591528201264,2.5821751860298,-0.4782112314087,0.121724885214986,-0.786136412135315,0.766296393435419,0.614184308503111,-0.0605955150259974,1.04403304674736,0.0113415021609024,-0.760013835198297,-0.172305346836458,-0.304814271738624,0.142476910669008,-0.134911419173113,0.439071635029865,-0.882982885749928,-0.150011070817378,-0.569567435957838,-0.457861571564085,-0.397742377979579,-0.216026353168216,-0.00676104106219802,-0.453505804767036,3.36542859552535e-13
"x038_QC_10_pos_2",54.9999847088179,-30.12370933939,-21.3730415124633,0.720031245934644,0.866453672998477,16.2488202190924,-3.08498863147385,-9.04636723745653,-13.3542292130822,-2.74532700795575,-6.46605991493202,-4.18889425700877,-2.07308728221057,3.22793424542804,-6.59046083227573,-2.57542622156451,-5.26846991339642,-2.71471264532639,-14.0625531720178,-3.59335393096589,-1.42687490022315,-2.74712836420686,-2.04155065934661,2.97195721026999,-10.1638929510563,1.32378594224516,0.583088766985907,-1.29443427323414,0.879747255263383,0.368105202228426,2.12586632109203,2.47935579017064,0.565857065199175,0.262886869738132,-2.54726067078508,-2.86282843209027,1.73656751271698,0.771273846161152,0.581478912439992,-1.44486951306528,1.86650271585979,-1.80885789117415,1.77559790791336,3.82072643788699,-4.29390524043667,-0.629219573327775,1.25633108124167,1.1954410437204,0.114886233175066,2.55992178031538,-0.310245494332103,1.06815471117328,0.940234170641011,-2.11586674408631,1.31209902105212,-0.171533029013446,-0.739661963124935,-0.307123470323642,-1.30011028090977,-1.61761282298096,0.685519209138246,2.04471328995718,-1.53817859404299,0.933486317385011,3.06327015592539,-0.353639142634302,2.39421010823069,1.6146745516219,2.47815648130886,0.077444541906312,-2.59301194231447,2.50758450024508,-2.05363176481371,1.32397004878356,0.183212743023277,0.458250214727727,-0.93585868552393,1.20632502870307,0.724714619156184,3.05750523951816,0.0918913897663139,-0.225289505752775,-0.0215773304690347,-1.2639994548429,0.858625120231075,2.8643173720577,-3.35221902977602,7.5115624137289,1.61525332353903,10.8784978251776,8.86427867041997,-3.50345895321194,-9.49429826579741,-1.45490177510578,4.24718124333129,-0.65056667965134,3.93490201714617,2.02089117053666,-1.2059999817207,-2.98628686865968,-3.09560699283437,3.45019787063437,-6.05050360043721,5.27399655711665,0.882455349743195,-5.95009070817316,13.3334990946184,-8.27916234698898,-20.4635666025428,26.5378889241046,16.2632027794388,-1.54829373658745,5.00081600093869,-1.43331975560015,1.61444822191282,0.902284411507062,-2.29575077657417,-5.57470736239907e-14
"x039_QC_11_pos",56.1118311108514,-28.7580705571592,-21.4504924845615,0.896967411326094,0.905902933154751,17.6114510371201,-1.12888518988652,-5.97374558699389,-12.3482127113627,-1.6374116326069,-8.1282594849671,-4.98374189073652,-3.3509229164888,5.12857975151331,-5.7231186592094,-3.5485705666568,-2.79205403487256,-1.79607929249461,-10.5337974791476,-3.49314529533154,-4.4166646976009,-2.1764213432849,-0.741915970911417,4.84242877806241,-13.1480864884251,5.7183991782203,1.42558989955034,-1.0363755761737,1.52845289849094,-3.04895408916461,1.74498831265311,3.17401473010587,2.06570219593605,0.776024223647103,-1.7828211827847,-2.73062817288071,0.17346440159943,-2.10111836137983,3.4831384009625,1.60834915405364,0.732109488928156,2.73088427855353,1.49752454788481,1.73294764937712,-2.89779252190377,2.11001551915496,0.291299592898066,1.18150554749965,0.611512459756349,0.573013175742644,-0.736644134756752,2.98241581170115,-0.457310092588356,-0.27336491166654,1.98046722392502,0.0447171093872985,-2.16097137705786,-1.73124301163923,-1.7139945324216,-4.45483431764282,0.749738435701201,1.677768422769,-4.93147282051197,-0.350042669251622,1.3275361734903,-2.33492337640468,1.65392957381563,3.03418525916884,1.09558357976935,-2.83786458504778,1.91520009187083,3.23005765576951,1.45214538627721,2.7485177873511,-1.26372676366014,-3.40444539458245,-2.05557218222051,-1.04136864606658,1.23168835004412,3.599905711314,1.99173163329592,-1.12568208849695,-0.709248772265146,-4.21795453472156,1.22647577416075,1.0042198816878,-7.53947131460066,14.0221238685268,-0.0900188084585933,5.73186160374956,5.0038233580179,-1.75819688589145,-0.430086133933901,3.26089403882348,-4.38341006199117,-4.41388081416242,7.40309526784571,0.867848794479436,0.872495480029724,9.3940353092323,-9.2131204627604,-7.31030072391521,-15.0958888036487,2.71358516898689,2.16915919996865,-1.26730232119067,-18.2997460463441,30.6326387532115,6.15117228533247,2.93884544696853,6.0166699508496,-1.90043710929849,0.0714796693571778,-2.83525781268657,-1.01020333861748,2.89819753981701,0.19798091630134,-5.86814668038227e-14
"x040_NOD_STAND_m01_rep5_pos",-53.2419715589747,-13.2953688408595,22.4570322506196,52.2689625191712,44.7540996705166,-1.97058471157053,-8.11162730592592,-23.4002553442269,-10.5198995126978,43.6188704921497,-4.4358036872946,18.378032591688,1.4204631057059,16.1597880900365,12.1769499790537,20.9735175706152,-17.803898327798,9.12733394720038,14.358586491167,12.5802335627986,-26.821290282816,-2.61973226874743,4.14963794056368,-4.2174064846931,-22.6230063751915,-4.63445279291019,-4.15708354196788,-4.32889739918877,8.05754758818956,-1.6768753015749,4.19090425294772,7.44018270382945,5.08958468337025,-0.123723030561984,-6.7023804635479,-3.35493051035949,-2.85514289159259,-6.04540147228574,12.1956312093443,4.154837320131,5.67665227461516,5.27122305216518,6.31223579602398,1.09837219922733,0.395959288962725,-0.407612148909577,0.817513950773478,1.65247489188252,2.60761301416339,8.51195183602324,-7.35836779847562,9.01821496168922,-5.71942832442809,-3.44187868348826,1.81501522117696,1.06020185320426,-2.75091682874349,-9.28150390453503,-6.25887429381227,-3.23389025544375,-3.64415409140268,-10.1027593657727,-9.30390485667925,-9.53648283098618,-3.91922886166942,-1.54395505038614,-2.55860535747549,-6.4991991621751,4.79659363056663,8.96503557511364,3.05530203593009,6.52253779368861,3.1472219843066,-3.9807023783347,22.5279296297337,-14.9517786144818,5.27288645645651,7.98780331136243,1.36604955278368,-23.2192868487517,-21.4335631519967,10.9659468557908,-1.7129553047001,-2.52663203389264,2.98037124101924,4.49739427780321,0.132678074834307,-1.21482361790965,0.85273614192688,2.31412821162176,-1.2608798138455,0.420116564260442,0.683895607081196,-1.80437923748239,2.13927762720724,-0.496395996186018,-4.76405890253853,1.61981826450081,-0.225356788936516,-1.17436313028571,-0.226324581157993,0.742239908925547,0.493301942775881,1.04618244034956,0.454617674043659,-0.645642219878628,0.41611886527459,-0.46304247095138,1.45430369254885,-0.521150229154692,0.549332364926083,-1.74229363444935,-1.14355696017083,0.705513025938614,-0.485494884866637,0.374151362922063,-0.0339659390190577,7.70217223333702e-16
"x041_BAL_STAND_m02_rep3_pos",-35.9913432969585,47.0490610974929,-130.406388442637,23.8470823077151,-17.4060106089834,-15.7104331148773,-14.9525501113146,-18.8737610201568,9.9286832710718,3.93230360409769,3.00310174305405,-4.85839245796534,-23.0966142689746,29.1537438253734,-50.4091841618546,4.49558392018429,-6.73158000601758,18.9830543143623,6.87130675893619,0.787134209221126,5.76848110349708,10.5913342430101,-4.98179542846405,-1.31967529436499,6.62064635859161,-0.812396163732169,3.08073608749051,-2.90380629210851,1.14783868010685,0.109768179060928,-1.41215826947719,-2.77259541288328,6.44478717273698,-1.70839774307002,0.16868668891869,4.25518671712294,3.73705199912501,0.616706310163959,0.596169389190998,5.67270752879341,1.10842408186786,4.7628576806467,1.19569934177862,-1.0636717947523,-12.3870053472805,1.07849522533407,-2.20075728153896,2.12512715972744,-2.7204512557512,0.676059630799424,1.49695969244896,2.39505013025989,4.56819267979011,4.64631520113145,1.78036275254096,-1.46616411079811,2.42415209709555,1.24094255981374,-2.5545203144959,3.72888991574347,-2.89480136773044,2.89042418332555,4.40630409901752,-8.03095724056525,-7.7598268886355,-3.3800062272578,-10.9410637714385,-1.55819787384286,21.7545548560072,4.12874086349719,-10.1573873765566,20.3999625695375,15.8187231562216,7.05728324143343,-15.8342208016626,8.3440763028797,21.1903668438893,17.9811842852583,-12.7185861430629,6.83094520705779,-2.51834129208568,1.70785365330206,2.10857058710047,-5.55036430569324,1.13631445960037,-3.34303923637136,0.760087855469454,-1.25551531202054,-0.420988183065121,-6.08595044520938,-4.80639792042817,-0.783165621303789,0.883405044273597,-0.102154011742992,-1.75626256070571,0.763697387114045,-1.1093197144202,-0.0158374903444191,0.479715820050129,0.884279382770761,-1.46695939220183,-0.0470124887909793,0.983123826897493,-0.485218697262506,0.198902801217686,-0.0127617415394403,0.26458941899004,0.535067051927311,-1.16519199508274,-0.316629207914517,1.10531071171128,-0.213993867844968,0.0512743289727458,0.349745530891414,-0.542689343203147,0.306990910462102,-1.72541171939683,1.10728266833338e-13
"x042_NOD_STAND_m08_rep5_pos",-57.8935555913598,-31.3255862399612,26.4900356101651,56.601523757698,12.8361430901965,6.06380146162861,-12.8402494886008,-16.2225638266244,-32.5130861663111,46.4753305531088,-0.425907046856359,-8.89011080450693,5.21228392944828,-13.8335428283291,-10.5273901808568,-7.84915009737069,12.9213488036618,4.9808571245833,-7.29826903757214,4.72625787341264,9.22184188151533,-8.23716456867562,0.526856007504227,-3.24168420526214,6.03458328786055,12.3115856128396,5.00042124867811,1.48920661398572,-11.4786552628362,-5.09360400143752,-0.385536279323404,12.2556673432944,-2.08337796028793,-6.62027204212314,-1.5162939888429,4.38659492909991,-9.21897919779659,3.13683550688019,-5.05639535270269,11.9090771643656,6.58773147000427,2.58629960562697,-10.8551885687091,-2.51358860022672,-3.31033747723233,1.30707776766272,7.18632216087906,-0.885783923945799,4.21758618665329,-0.0975510550892358,-0.128396028389477,-6.08482663364454,2.53469494893791,2.27281809543154,-4.79435592027564,-2.99768620849545,10.8499182391944,-8.97843453646359,-8.13446077915976,-3.55495023351623,4.64882764730221,11.4428750725234,11.5854588864142,1.37168414809815,-13.5035216718798,-1.05502235159416,-6.39935330287716,8.62893074715623,5.29102559678481,-20.4368688639639,2.79029744704994,3.88178528611524,20.3231786455143,-2.862829891908,1.92577356216187,1.27640402990043,-29.2966084098348,-0.87904732960757,-10.9815674015957,-11.0706376843119,-2.10192754807266,-9.86603450093579,-7.35157335806766,4.98180444098054,3.49337300749106,-2.27490693725884,-3.8285470404771,-2.48651420517413,-0.984569305243786,1.76258984569823,-3.12111111693386,-1.51927031517879,-0.440644139330025,5.0577359305139,1.07507169502832,-1.15985425245928,-2.70989837837539,0.0336979263761087,0.477982396878127,-2.37037507831394,0.643504777868781,1.16788804975776,0.0363754946031549,0.336063426530329,1.23289933219394,1.30890760056992,-0.287606147584432,-0.646471955977599,-1.84972110980697,-0.498718899955736,0.442555620051155,-0.448619278883287,0.0690025004921851,0.322821271078269,0.774290901364735,-0.291771864600821,-0.310752044644479,1.34732502932167e-13
"x043_NOD_OMEGA_m07_rep1_pos",39.9068604061749,128.412801206167,97.6654758769234,7.21786555425704,-38.1026038031818,-44.5356693299505,21.6416922709893,-43.2949415752547,-31.603677659227,-12.7470111007905,-15.6318408710501,-17.6845155729962,-13.7431535716452,16.5672215395816,-3.17713499958719,-5.42726545706466,-3.64396719688416,-8.49112028453912,15.1706523546246,-0.974686986951842,3.77556250121541,-18.9087895328119,-6.40862433986173,-5.13876979432683,-15.1318720320881,13.6880753140298,3.11960452989893,3.75173852696589,3.25311668882079,-20.3351716849232,1.23987534261917,8.67187530320961,8.50909379197116,32.4207529899032,4.30005722379008,3.72308506814534,-34.4289469791376,-6.3902579507867,7.13422767245113,6.18550519546699,-21.0472853715263,-14.0587273309728,2.2668828033325,3.67979934071857,11.85506952785,16.0549666322049,5.17688287501398,2.36296123611476,-14.8749598116873,-9.71997497965045,-4.80875648482875,-7.13143140879594,8.14784267821088,-7.18146305343828,-17.5712993493948,13.0521157331474,-5.33736419716161,-1.17046003065853,3.92853029481848,5.84260490540215,0.945954416128342,-8.13697582172737,2.47741992648492,-4.97344455570657,-7.16156700031885,1.54247915366866,-1.66777773451249,-1.85005303940448,-2.03115787764703,-0.227526570010615,-0.12221156943508,2.40339623434113,-0.351825165246282,2.65977199682363,-1.54469539833911,2.84425110608939,0.905031299410868,1.48912605976407,2.91091655046655,2.7602070031591,1.14624152669595,-1.29862582254301,2.38731411810524,-0.38196679163493,1.43652143161431,-0.359080806324278,2.63421627311574,-0.592102987296316,-1.52321646703916,0.235400653409026,0.657740404020758,0.101748156700949,-0.963817528110179,1.12227250058162,-1.10405167140242,-0.447317226400254,-0.702940211963079,0.459660364772926,-0.131382317254949,-0.347633820024595,0.00752293121524925,-0.417750534096481,0.141748935009806,0.0278385769010622,0.196124939688694,-0.00146630035022259,0.584195007693258,-0.879879899404761,0.0118980771708987,0.384303447959282,0.202071038753646,0.0993111361958447,0.1188058492882,0.178027015691386,-0.478928648741665,-0.105379827555359,0.534568393697454,-1.14980941434695e-13
"x044_NOD_STAND_m04_rep5_pos",-34.1707082688061,13.1411657849824,40.8601415164941,106.294788924396,50.3779417546036,-6.06610789943855,-57.0104488070627,39.1609832572565,4.43857866920812,-20.0216344927425,-13.0467038491505,-5.54376379472455,-28.749461708608,30.9801398223005,5.39191751723232,-6.09172504963965,14.6578276841034,-22.4880039169728,15.1313069844584,-0.204015223857554,-1.91058983650692,3.50963302431832,-3.43587955111117,18.8546125964116,-7.54743585358469,18.0691284238074,1.44747430066465,1.46886372635953,-9.20171330370839,-1.36610951633312,-12.3390161581623,-1.27337348666146,-4.0925494793504,1.74993190611743,5.56297346395663,5.54572622468251,-2.11465871445461,-12.3236227313967,-11.3058143731631,-11.3860667145926,11.6518600721795,3.31566465809582,-4.65281329901689,-7.77568496265523,-2.14597436172518,-14.4165240300065,2.70580533835227,17.9643436677899,27.6306657367498,-5.71955100624936,-5.03252533929336,18.0294475796859,5.81045542060849,-11.9121572136071,-19.4599141267249,10.9854076616228,6.42875468660091,3.53568610593682,7.44816993132323,-2.07370567306765,-12.6503881182389,7.99341259704196,-5.45579240367301,-1.61811203501797,-1.37228851182015,6.60441541211385,-12.9146116162166,1.16218603027263,-5.71241102156176,-0.0535444064572028,-3.68252194001786,-5.47412326045056,-1.2296187246096,-4.44100528645923,-0.00975273986409461,8.07435444289711,5.12679563851441,-1.10581139348473,1.97135072668129,-0.601964230178765,-1.28891514599708,0.541608835012576,-1.01563535071276,3.25813352341608,2.30412225656467,0.639580611348954,-0.391504628994369,0.501539043524346,0.817438737055252,-2.68599780602854,1.56968139386331,-1.14724696200284,-1.03484840439053,-1.30238941842486,0.0408332555933751,-1.02977388834384,1.87515516044494,-0.653448234997683,-1.58535374409837,1.16793907279379,0.74453948654417,0.0298552176329162,0.405029879982718,0.171339959237976,-1.45371972888243,-1.22515268290352,-0.527955205476714,0.665364273026215,-1.64766503610288,-0.463438893777343,-0.0451805049446668,0.181490495027336,0.130157233697431,0.534172838540104,1.05123689027328,0.0383699610559123,0.952789209527023,5.66421909375947e-14
"x045_BAL_STAND_m05_rep1_pos",-63.5005458749146,-86.0646303053409,21.6070376396582,7.36541813865904,-49.6241533657699,-3.87200422402878,-10.5126005812954,-22.3047340819497,-7.26949605505573,1.63674111492262,47.6219471415921,-3.94759767609008,-8.04686479822021,10.9949443230875,5.41209921256709,-16.8127757366058,20.7226357229964,-2.09115681285186,14.5883961975715,-20.6868935964363,3.27920201104496,1.65812506097112,-6.95780097168346,4.15793808480703,-15.6418722432441,-0.537147646379103,-1.09814466799712,-5.14489668421879,-1.19909204004101,-1.58349629901305,9.57182205362985,8.90592467811977,-6.0298566234801,-5.49863546391649,-7.70243100360954,-7.13113731404652,4.81356992973834,-7.27000521186637,4.86681832847545,-0.680698751198967,-12.660146875174,10.2255937883551,20.8873379823349,8.57573007308341,-3.4464217789628,0.684583379161569,2.07450131478869,1.92708377879972,14.2660939044609,-5.32719042523787,2.10777202884957,-1.5625044918811,-3.96397254112777,8.14990574527131,4.53690234829773,-10.675344272849,0.988940709282267,2.00183539479824,6.02623943244491,29.7766492640853,-14.9310423710653,-5.15352159529289,18.1379141076795,-3.67445807085854,3.38952734636096,-21.2258235474006,-1.87782023867643,1.33104350016515,-19.4304509384203,-11.1671602116301,-4.47765412574382,-0.0988804828040121,4.38932535018861,1.192887319502,7.10263620676201,0.849214511242483,2.02202477779428,3.12142650393986,1.37509320114365,-1.75430826986631,7.95131762297873,2.08845671399608,2.37984931190595,-4.95129227532858,2.1005017895685,3.07801359527325,-1.36643718480908,-3.25266829211214,0.682580663097803,-2.54511262643585,1.15848519320808,-0.902747873568504,0.867847395091215,0.350769748375644,0.260053853548216,-0.785349520830685,-1.56979747199297,-0.00274984082887518,-0.24455788741607,0.417047848327483,-0.557863784539187,-1.34636213371324,1.11309014341612,0.130582278369872,0.103170846841102,-1.55971354443007,0.303753661637601,0.368559378115987,-0.302471788770798,1.03350041010015,-0.140306624172798,-0.631729667287684,-0.594162441060113,-0.688111130156215,-0.0886760211208255,0.129639786312413,0.147076605116084,2.97787836056607e-13
"x046_NOD_STAND_m12_rep3_pos",-60.4884054286927,-8.82594714311749,-0.650668363868301,-51.4189667107395,75.1204085106295,-28.6968444841839,20.8575652214572,-6.00107419326438,3.05742248878122,19.9006884545333,11.7114598738708,-32.3392297364167,-12.720234480786,12.6130799285322,-16.395121670179,4.19151713013683,-17.0343147533425,-18.0763635866077,6.37487727604272,-10.0356808147189,3.34928151834358,-28.7800833430013,17.7446921660464,21.1696383897065,-10.745755374241,-0.0829302020901825,9.52663022776361,-0.87349108927993,-9.1752884564679,4.22385132124915,9.04867746164673,5.22740795102425,4.12723807143558,-0.40060911879477,-3.51685769306051,-1.53151779392188,2.34305050991335,0.27769618911085,8.83483354248703,-3.24204327695419,7.34865104872626,2.40037021062862,-6.36690764561376,4.11520746870143,-11.1026992493932,-0.373205147875318,-5.27599448422717,2.40051562003393,-0.0411779928045521,-1.11495317056814,5.51511364339104,10.030022870602,12.0247433176035,1.5732986505166,2.60243392715396,-2.22788160685235,-9.09440741545528,3.89872400946056,8.67838475814489,8.48345316105894,19.795343905691,-14.1416815719599,-0.825040204964152,33.4459313020003,-0.533347647665979,11.11130719156,5.53048782461794,9.61633669157034,-9.57996698686011,9.00091548854963,2.22863705488857,-1.8300807412399,20.0188046978685,0.465508718898891,2.8418891276484,0.568996511630381,2.53317474400885,0.238174676028622,0.101515840593477,4.84917998711415,-2.11100286617952,5.25999022742344,0.255956938112169,5.63678247956126,-0.225048059584126,-2.38874858815313,-0.233784856006689,-3.79847938759714,-0.822459092463776,-1.05726141823554,-1.07640499337527,-0.506627961966818,2.52958468219935,0.0594253842089017,1.5092189847548,-2.09459157695405,0.35241386776968,0.268026588191478,0.270127530318795,0.482920814361582,0.0713725094433076,-0.621282578953469,1.39045219382071,0.389166350925463,-0.0299945800455433,0.515661064962062,0.0450600490620115,-0.707499225980157,0.565786950785215,-0.757395537563594,0.641713683728363,-1.30609576530937,-0.0212145001363147,0.0716780702012159,0.0479591421009488,-0.354835503305482,-0.377563365735788,8.65679056216706e-14
"x048_QC_12_pos",63.2490845793418,-40.1287731700019,-26.5138192696209,-2.55258089345691,2.68010144405153,12.7993792181922,-5.13910606882043,-8.84174367974723,-10.9006537102418,-6.52015445850499,-3.86239969598719,-5.88449498138795,-3.42017856855442,2.66011799773534,-4.7970954914784,-0.572767828361682,-3.96828309292706,-5.78028432483862,-13.3372949563111,-1.44025499509136,-3.09966104504792,-4.72737675431342,-1.10040258069861,1.67516739984926,-8.3580717904612,0.458018268181859,1.83351847575071,-1.26843863297894,-0.0381340053633447,-2.19787105539553,-0.0155468218727824,2.45983076237009,-0.346295468685207,0.321404415882197,-3.49565785563738,2.04486475457126,-0.59835128902365,-0.348707472226415,3.49870916678044,-0.498719276520424,0.783238319739952,-1.71199325675089,-0.0450649169396369,1.27462186580136,-1.47886030907466,0.545528370117857,-2.4559979489435,2.95422672869346,0.703223158281162,1.85312385935477,0.255676014241261,4.06436673001216,1.98187892095129,1.13286400681406,0.131808897328422,-0.844198401810433,0.473945382060738,0.251248804915983,0.283923783605031,0.831058317985871,-0.438000487329492,1.45465457682157,-0.940279974396112,0.274513754659188,1.84175074029345,-0.466673318883672,2.01990007090894,-0.237606099548847,1.61953065283209,-0.587809683903114,-2.62504659396575,0.375294300398056,-1.96257160842452,0.850383390109632,-0.384175078320728,-1.92461547195885,-3.45339918740852,1.24770589050426,-1.62593760912005,1.01505392859801,-1.20432953230752,-1.03599198223714,0.641240321197431,-2.69411678594713,0.327036940111944,-1.68593457596287,-0.122725782876057,7.63686636763964,0.241148836474914,4.04374849296889,3.98972432598301,0.154026177637691,-2.53147813971617,-3.83685622224273,-3.12737863222833,1.85076627545831,4.01410420886615,-6.99465701441939,0.315677811587892,1.44168895819827,-4.5111226113286,11.5356616654732,-0.156479311585963,-4.58397400029745,3.78848020320247,4.17956787558887,1.88263280767203,-3.7425135735229,0.3502495476975,1.70793100509234,-11.0330204689778,16.0346340985475,-29.8455105207845,-9.6867748138693,7.47469176416298,1.41158978237953,-8.58916061353891,-4.0387398286823e-14
"x049_QC_13_pos",64.4398588806994,-40.3059046485247,-26.6684732022589,-3.62377079423618,1.50248691625644,13.1252272383825,-5.20161605446021,-8.10013842026116,-11.1756814892522,-5.75839670037188,-5.06398536574847,-7.04182171374523,-4.04727254114469,3.93959062761479,-3.86841267872735,-0.377047587222111,-0.919067919613013,-5.40924643233942,-10.455614927459,0.550024531309486,-3.13207948300786,-2.90283473055831,-1.04337671990701,2.97924035988837,-7.38714712583469,2.59501183733526,1.8257737711507,-1.64909909308504,0.306429965098826,-1.81448684106778,-0.0809672514732191,0.331765374737732,-1.39458649165319,1.1980397754871,-0.286286908586619,1.18991564255049,-0.840463392738037,0.370991922415557,3.9255375834423,-0.599008795595125,1.65064214402341,0.14667131673011,1.17453915536521,0.257401088451406,-4.10954084371306,1.04173005906068,-0.33262226606178,1.8774163795477,1.66303182856322,3.14170524888462,-1.36083570300307,3.16923011818814,0.240007813388669,2.17192664664047,0.618727899920295,1.24060695048612,-2.66813089684835,-1.19921349555707,-1.60573853895488,0.378406939547547,-0.33235606537953,1.29219838451314,-1.95662629145458,0.484057907092322,2.31694710192972,0.186892329273683,1.18685914787281,-1.50655787298852,0.222442033892667,-1.33663131701511,0.190701171425639,2.2101999694436,-1.87741360875682,1.59436700111754,0.552293295015856,-2.54082001686149,-0.766477929414563,1.92888586135414,-3.7527399232587,0.522684594771353,1.77724047800478,-3.2842879240854,-3.56915984112465,-3.09258676943969,1.95072927018329,-0.566006880797957,-4.17270330163053,6.78425784178995,0.600016624521645,4.20958879479905,-3.51407418866018,-1.44668443915994,-1.68524415735952,-2.39976356667802,1.13461196150651,-6.51980467960159,5.39360178985553,-7.69688916361839,2.79303061699132,-4.67914703136139,-8.98989521015249,-0.610367445903538,-1.79071117159528,-1.06088597154193,-1.23531486048101,-3.48906545580947,3.2090647069069,-6.10934663384582,13.404214843978,10.823663421819,-27.8466991844346,8.56995960688688,21.2845377475893,3.41582883982873,-0.484733331623081,-2.39290569483086,-2.25588364455821,-2.53304321962133e-14
